iter	Logloss	Accuracy
883	0.3356956482	0.8650168729
884	0.3356595899	0.8650168729
885	0.3356595887	0.8650168729
886	0.3356292465	0.8650168729
887	0.3355820248	0.8650168729
888	0.3355009423	0.8672665917
889	0.335385985	0.8672665917
890	0.3353473767	0.8672665917
891	0.335308091	0.8672665917
892	0.3351245505	0.8672665917
893	0.3351024955	0.8672665917
894	0.334917916	0.8672665917
895	0.3347406801	0.8672665917
896	0.3347019217	0.8672665917
897	0.3346032035	0.8672665917
898	0.3345550145	0.8672665917
899	0.3345363573	0.8672665917
900	0.3344331045	0.8672665917
901	0.3343464144	0.8672665917
902	0.3343038115	0.8672665917
903	0.3342631719	0.8672665917
904	0.3341942572	0.8661417323
905	0.3341655258	0.8661417323
906	0.3340801522	0.8661417323
907	0.3340020328	0.8661417323
908	0.3339053444	0.8661417323
909	0.3337374562	0.8661417323
910	0.3335841938	0.8661417323
911	0.333231382	0.8661417323
912	0.333222983	0.8661417323
913	0.3329471894	0.8672665917
914	0.3328981574	0.8672665917
915	0.3328412424	0.8672665917
916	0.3326672172	0.8661417323
917	0.332639734	0.8661417323
918	0.3326163019	0.8661417323
919	0.3325549481	0.8661417323
920	0.3324236243	0.8661417323
921	0.3323884183	0.8661417323
922	0.3323666204	0.8661417323
923	0.3322997921	0.8672665917
924	0.3321599495	0.8683914511
925	0.3320772273	0.8695163105
926	0.3319323369	0.8695163105
927	0.3318642984	0.8683914511
928	0.3317604433	0.8683914511
929	0.3316969251	0.8683914511
930	0.3316567484	0.8683914511
931	0.331614649	0.8672665917
932	0.3316097732	0.8672665917
933	0.3315594007	0.8672665917
934	0.3312946266	0.8683914511
935	0.3312023853	0.8695163105
936	0.3311760349	0.8695163105
937	0.331163017	0.8695163105
938	0.3310826353	0.8695163105
939	0.3309768595	0.8672665917
940	0.3308021341	0.8683914511
941	0.3306616711	0.8683914511
942	0.3306135191	0.8695163105
943	0.3305962483	0.8695163105
944	0.3304536509	0.8695163105
945	0.330346758	0.8695163105
946	0.3303167072	0.8695163105
947	0.3303023998	0.8695163105
948	0.3302551919	0.8695163105
949	0.3301665105	0.8695163105
950	0.3300780994	0.8695163105
951	0.3299345442	0.8706411699
952	0.329855931	0.8706411699
953	0.3298331326	0.8706411699
954	0.3298329493	0.8706411699
955	0.3297498757	0.8695163105
956	0.3297021241	0.8695163105
957	0.3296601111	0.8695163105
958	0.3295530245	0.8695163105
959	0.329450033	0.8695163105
960	0.3294159086	0.8695163105
961	0.3293197231	0.8695163105
962	0.3291502225	0.8717660292
963	0.329138071	0.8717660292
964	0.3287894159	0.8717660292
965	0.3287039492	0.874015748
966	0.3286573209	0.8728908886
967	0.3286011739	0.874015748
968	0.3285388923	0.8728908886
969	0.3284589643	0.8728908886
970	0.3283302178	0.8728908886
971	0.3282909751	0.8728908886
972	0.328043211	0.8728908886
973	0.3280092619	0.874015748
974	0.3279368249	0.874015748
975	0.3279225217	0.874015748
976	0.3279019688	0.8728908886
977	0.3277722989	0.874015748
978	0.3277268605	0.874015748
979	0.3276845969	0.874015748
980	0.3274380352	0.874015748
981	0.3274083252	0.874015748
982	0.3273469217	0.874015748
983	0.3273044549	0.874015748
984	0.3272710803	0.874015748
985	0.3272217331	0.8728908886
986	0.3270303818	0.8728908886
987	0.326985334	0.8728908886
988	0.3267262175	0.8728908886
989	0.3267012677	0.8728908886
990	0.32666936	0.8728908886
991	0.326568891	0.8728908886
992	0.3265356425	0.8728908886
993	0.3265188173	0.8728908886
994	0.3262629671	0.8728908886
995	0.3262462412	0.8728908886
996	0.3260615017	0.8728908886
997	0.3260158737	0.8728908886
998	0.3259359909	0.8728908886
999	0.3257735934	0.8728908886
